,Date,Open,High,Low,Close,Adj Close,Volume,MA_20,RSI,Upper_band,Lower_band,EMA_12,EMA_26,MACD,Signal_Line,Combined_Indicator,Position,Prediction
190,2021-11-02,17970.900391,18012.25,17847.599609,17888.949219,17888.949219,296400.0,18049.984961,30.418373923159308,18531.711565435482,17568.258356564515,18000.341863475456,17906.50952557148,93.83233790397571,171.4695513033052,10020.4429342751,0,S
191,2021-11-03,17947.949219,17988.75,17757.949219,17829.199219,17829.199219,331000.0,18050.329882899998,32.64835549598641,18531.379471190863,17569.280294609132,17974.012225863848,17900.782836195816,73.22938966803122,151.82151897625042,10014.035987221281,1,L
192,2021-11-04,17935.050781,17947.550781,17900.599609,17916.800781,17916.800781,48500.0,18063.869921949998,39.62689864890349,18511.053404620707,17616.68643927929,17965.210465115564,17901.969350625757,63.24111448980693,134.10543807896173,10017.53902280448,1,L
193,2021-11-08,18040.199219,18087.800781,17836.099609,18068.550781,18068.550781,338900.0,18077.77998055,48.28086806877106,18506.0471925897,17649.5127685103,17981.10897525163,17914.308715838666,66.8002594129648,120.64440234576236,10024.493554315026,0,S
194,2021-11-09,18084.349609,18112.599609,17983.050781,18044.25,18044.25,270200.0,18085.2325196,47.02059031657311,18505.22964782474,17665.235391375256,17990.822979059074,17923.933996146912,66.88898291216174,109.89331845904225,10026.680164954387,0,S
195,2021-11-10,17973.449219,18061.25,17915.0,18017.199219,18017.199219,261400.0,18088.7950196,39.91892183025271,18505.009388884664,17672.580650315333,17994.88086212691,17930.842531173064,64.0383309538447,100.72232095800274,10025.851102199716,0,S
196,2021-11-11,17967.449219,17971.349609,17798.199219,17873.599609,17873.599609,232100.0,18082.8775391,37.33722767164876,18508.155907338594,17657.59917086141,17976.222207799692,17926.6023147158,49.61989308389093,90.50183538318038,10018.121101474022,1,L
197,2021-11-12,17977.599609,18123.0,17905.900391,18102.75,18102.75,249100.0,18079.9275391,60.165598586477735,18503.718209733084,17656.136868466918,17995.688021984355,17939.65029140352,56.03773058083607,83.60901442271151,10018.906104916658,1,L
198,2021-11-15,18140.949219,18210.150391,18071.300781,18109.449219,18109.449219,280400.0,18068.472461,71.28122358080671,18474.856827021547,17662.088094978455,18013.189744602147,17952.227989744,60.9617548581482,79.07956250979885,10013.844953787027,0,S
199,2021-11-16,18127.050781,18132.650391,17958.800781,17999.199219,17999.199219,267400.0,18044.5798829,53.9478089566937,18403.202873390557,17685.956892409446,18011.03735604797,17955.707340059256,55.33001598871488,74.32965320558206,9996.94564065299,0,S
200,2021-11-17,17939.349609,18022.650391,17879.25,17898.650391,17898.650391,295700.0,18018.57490245,50.51563516070547,18336.02082627468,17701.128978625322,17993.7470537329,17951.4808993882,42.266154344699316,67.91695343340552,9978.829812846681,0,S
201,2021-11-18,17890.550781,17945.599609,17688.5,17764.800781,17764.800781,278400.0,17993.48496105,46.82704038357763,18307.696267957566,17679.27365414243,17958.524550235532,17937.652742470556,20.87180776497553,58.507924299719534,9959.305861105153,0,S
202,2021-11-22,17796.25,17805.25,17280.449219,17416.550781,17416.550781,356400.0,17955.407519649998,30.389262380826025,18349.77154854142,17561.043490758577,17875.143970353143,17899.05259717644,-23.9086268232968,42.02461407511627,9926.129237840738,1,L
203,2021-11-23,17281.75,17553.699219,17216.099609,17503.349609,17503.349609,308800.0,17924.82998055,26.65418903674251,18359.86242948323,17489.79753161677,17817.944837837276,17869.741264718927,-51.796426881650405,23.26040588376293,9900.943349103143,0,S
204,2021-11-24,17550.050781,17600.599609,17354.0,17415.050781,17415.050781,298100.0,17889.31250005,25.315765129904037,18369.086430265248,17409.538569834753,17755.961136785387,17836.060488147155,-80.09935136176864,2.5884544346566187,9872.901840328766,1,L
205,2021-11-25,17417.300781,17564.349609,17351.699219,17536.25,17536.25,255900.0,17852.7049805,32.42972490651806,18322.31011242455,17383.099848575446,17722.15942343379,17813.852303839958,-91.69288040616811,-16.267812533508327,9848.27997233515,0,S
206,2021-11-26,17338.75,17355.400391,16985.699219,17026.449219,17026.449219,356300.0,17793.4799805,25.584272767118478,18361.34213782163,17225.61782317837,17615.12708429013,17755.526149407367,-140.39906511723893,-41.09406305025445,9802.407790104076,1,L
207,2021-11-29,17055.800781,17160.699219,16782.400391,17053.949219,17053.949219,348900.0,17753.31494145,15.796895799667539,18409.02585588849,17097.60402701151,17528.792028091648,17703.557487895712,-174.76545980406445,-67.82834240101644,9768.885405501722,0,S
208,2021-11-30,17051.150391,17324.650391,16931.400391,16983.199219,16983.199219,498000.0,17718.89238285,14.744005190223248,18459.4477494277,16978.3370162723,17444.854672846777,17650.19761612566,-205.34294327888347,-95.33126257658985,9739.998472922389,1,L
209,2021-12-01,17104.400391,17213.050781,17064.25,17166.900391,17166.900391,295500.0,17680.75488285,25.09127341805319,18453.472920215925,16908.036845484075,17402.09247563958,17614.397821671908,-212.3053460323281,-118.7260792677375,9714.975668502657,1,L
210,2021-12-02,17183.199219,17420.349609,17149.300781,17401.650391,17401.650391,279900.0,17656.38994145,36.23191229112248,18432.191593177926,16880.588289722076,17402.02446261811,17598.638752733248,-196.61429011513974,-134.30372143721797,9702.819453814527,0,S
211,2021-12-03,17424.900391,17489.800781,17180.800781,17196.699219,17196.699219,292500.0,17624.76494145,34.85870037313424,18422.171747067227,16827.358135832776,17370.43596359994,17568.865453938193,-198.42949033825425,-147.12887521742522,9682.770511059032,0,S
212,2021-12-06,17209.050781,17216.75,16891.699219,16912.25,16912.25,231700.0,17574.5374024,36.08594530577375,18419.617300390295,16729.457504409707,17299.945815353796,17520.227272164993,-220.28145681119713,-161.7593915361796,9649.005654864997,1,L
213,2021-12-07,17044.099609,17251.650391,16987.75,17176.699219,17176.699219,254100.0,17529.9448243,41.792083473082094,18359.239540872648,16700.650107727353,17280.984800530136,17494.780749708327,-213.79594917819122,-172.16670306458192,9624.341729794367,1,L
214,2021-12-08,17315.25,17484.599609,17308.949219,17469.75,17469.75,257800.0,17501.219824300002,51.246222091567844,18294.524344520843,16707.91530407916,17310.02560044858,17492.9266201003,-182.9010196517229,-174.31356638201015,9614.409303605109,1,L
215,2021-12-09,17524.400391,17543.25,17379.599609,17516.849609,17516.849609,237200.0,17476.2023438,49.54255191860228,18231.64844572874,16720.75624187126,17341.84467868726,17494.698693352133,-152.85401466487383,-170.0216560385829,9606.249361324975,0,S
216,2021-12-10,17476.050781,17534.349609,17405.25,17511.300781,17511.300781,204500.0,17458.0874024,64.99927492652756,18190.43239634375,16725.74240845625,17367.914848273835,17495.928477622343,-128.0136293485084,-161.62005070056802,9603.565146090363,0,S
217,2021-12-13,17619.099609,17639.5,17355.949219,17368.25,17368.25,256600.0,17421.3624024,59.074391940697524,18088.338301098043,16754.386503701953,17367.96641007786,17486.470812613283,-118.50440253542183,-152.9969210675388,9585.630770982483,0,S
218,2021-12-14,17283.199219,17376.199219,17225.800781,17324.900391,17324.900391,271000.0,17382.134961,60.02408747395324,17965.79593760382,16798.47398439618,17361.340868681265,17474.50263323452,-113.1617645532533,-145.0298897646817,9566.204243500883,0,S
219,2021-12-15,17323.650391,17351.199219,17192.199219,17221.400391,17221.400391,215000.0,17343.2450196,51.67774985346656,17852.72450563879,16833.765533561207,17339.81156442261,17455.754318994925,-115.94275457231561,-139.2124627262085,9544.213569408286,1,L
220,2021-12-16,17373.0,17379.349609,17184.949219,17248.400391,17248.400391,219500.0,17310.7325196,44.590346125631456,17748.990679680745,16872.474359519252,17325.748306972975,17440.39476877308,-114.64646180010459,-134.29926254098774,9526.437212573319,0,S
221,2021-12-17,17276.0,17298.150391,16966.449219,16985.199219,16985.199219,354600.0,17271.7524415,42.82904617367202,17677.432775774872,16866.07210722513,17273.356139592517,17406.676579901,-133.32044030848192,-134.10349809448658,9501.484144867529,0,S
222,2021-12-20,16824.25,16840.099609,16410.199219,16614.199219,16614.199219,330600.0,17231.6348634,40.45473879292534,17726.01588299148,16737.253843808518,17171.947382578284,17347.97455316759,-176.02717058930648,-142.48823259345056,9470.422135884906,1,L
223,2021-12-21,16773.150391,16936.400391,16688.25,16770.849609,16770.849609,241000.0,17195.0098634,36.038416068700975,17712.621005744168,16677.39872105583,17110.24003279701,17305.224557303325,-194.9845245063152,-152.9874909760235,9444.720048253132,1,L
224,2021-12-22,16865.550781,16971.0,16819.5,16955.449219,16955.449219,207900.0,17172.0297853,30.881011844521183,17689.31740088159,16654.74216971841,17086.426061443624,17279.31527298456,-192.88921154093623,-160.96783508900606,9430.493545903235,1,L
225,2021-12-23,17066.800781,17118.650391,17015.550781,17072.599609,17072.599609,197000.0,17148.84726575,34.30268346977631,17638.211445664503,16659.483085835494,17084.298914913838,17264.003001578298,-179.7040866644602,-164.7150854040969,9419.663388244398,0,S
226,2021-12-24,17149.5,17155.599609,16909.599609,17003.75,17003.75,182600.0,17147.7123048,32.833894372977255,17638.3753041073,16657.0493054927,17071.906774157862,17244.725001461386,-172.8182273035236,-166.33571378398224,9419.794937623812,1,L
227,2021-12-27,16937.75,17112.050781,16833.199219,17086.25,17086.25,144800.0,17149.327343849996,40.05502028289197,17638.902300500915,16659.752387199078,17074.11342428742,17232.986112464245,-158.87268817682343,-164.8431086625505,9424.117808420262,1,L
228,2021-12-28,17177.599609,17250.25,17161.150391,17233.25,17233.25,176000.0,17161.829882899998,46.988060059142086,17646.28627277892,16677.373493021074,17098.59597439705,17233.005659689115,-134.40968529206657,-158.75642398845372,9436.999825502382,0,S
229,2021-12-29,17220.099609,17285.949219,17176.650391,17213.599609,17213.599609,161700.0,17164.1648438,49.72868762088899,17649.173975279737,16679.155712320266,17116.28884125904,17231.568174452885,-115.27933319384465,-150.0610058295319,9443.337449452221,0,S
230,2021-12-30,17201.449219,17264.050781,17146.349609,17203.949219,17203.949219,320800.0,17154.2797852,48.43509554986337,17626.807132757145,16681.752437642856,17129.775053219186,17229.52232590082,-99.74727268163406,-139.99825919995232,9442.080016228476,1,L
231,2021-12-31,17244.5,17400.800781,17238.5,17354.050781,17354.050781,167000.0,17162.1473633,64.10897376489578,17642.818169590635,16681.476557009362,17164.279011339313,17238.746655908166,-74.46764456885285,-126.89213627373242,9454.677782115345,1,L
232,2022-01-03,17387.150391,17646.650391,17383.300781,17625.699219,17625.699219,200500.0,17197.81982425,91.87362753648809,17705.53755673518,16690.10209176482,17235.266735594803,17267.409808729783,-32.143073134979204,-107.94232364598177,9487.881303329075,1,L
233,2022-01-04,17681.400391,17827.599609,17593.550781,17805.25,17805.25,247400.0,17229.247363299997,92.02483979760493,17804.74965003198,16653.745076568015,17322.956468580218,17307.249822897946,15.70664568227221,-83.21252978033098,9517.73272747872,1,L
234,2022-01-05,17820.099609,17944.699219,17748.849609,17925.25,17925.25,251500.0,17252.0223633,91.58303244909197,17899.189116267193,16604.855610332805,17415.61701187557,17353.027613794395,62.589398081174295,-54.05214420802994,9543.319907922256,0,S
235,2022-01-06,17768.5,17797.949219,17655.550781,17745.900391,17745.900391,236500.0,17263.474902399998,77.4078138255353,17937.90669479807,16589.043110001927,17466.429839433174,17382.12930099481,84.30053843836504,-26.381607678750946,9556.523703069257,1,L
236,2022-01-07,17797.599609,17905.0,17704.550781,17812.699219,17812.699219,239300.0,17278.5448243,82.98467766196492,17988.810050559136,16568.279598040863,17519.702051674223,17414.023368995193,105.67868267903032,0.030450392805306592,9573.60146045816,1,L
237,2022-01-10,17913.300781,18017.449219,17879.150391,18003.300781,18003.300781,232400.0,17310.29736335,84.36316214569172,18090.759303318056,16529.835423381945,17594.10185618588,17457.673547662216,136.42830852366387,27.31002201897702,9601.248216804739,1,L
238,2022-01-11,17997.75,18081.25,17964.400391,18055.75,18055.75,220200.0,17346.839843799997,83.17065182036733,18195.628865540846,16498.050822059147,17665.1246475419,17501.975507094645,163.14914044725447,54.477845704632514,9630.548256518321,1,L
239,2022-01-12,18170.400391,18227.949219,18128.800781,18212.349609,18212.349609,245000.0,17396.3873047,86.27201748505088,18326.172384109224,16466.60222529078,17749.31310315084,17554.595810939485,194.7172922113532,82.52573500597666,9668.49576028363,1,L
240,2022-01-13,18257.0,18272.25,18163.800781,18257.800781,18257.800781,303700.0,17446.8573242,87.30313900644336,18449.544764521237,16444.16988387876,17827.541976666093,17606.685067981005,220.85690868508755,110.19196974179884,9705.719401833678,0,S
241,2022-01-14,18185.0,18286.949219,18119.650391,18255.75,18255.75,229500.0,17510.38486325,85.65437800368065,18550.225861182036,16470.543865317966,17893.420134102078,17654.763951834266,238.65618226781226,135.88481224700152,9748.052263081903,1,L
242,2022-01-17,18235.650391,18321.550781,18228.75,18308.099609,18308.099609,266700.0,17595.079882750004,82.644452072322,18603.023527762125,16587.136237737883,17957.216976394066,17703.159185698394,254.05779069567143,159.51940793673552,9801.082233899993,0,S
243,2022-01-18,18337.199219,18350.949219,18085.900391,18113.050781,18113.050781,227500.0,17662.18994135,64.50933384633584,18616.363870952657,16708.016011747342,17981.191407871902,17733.521526091106,247.66988178079555,177.14950270554755,9837.976473123212,0,S
244,2022-01-19,18129.199219,18129.199219,17884.900391,17938.400391,17938.400391,276700.0,17711.33749995,50.58951878933145,18611.995456081,16810.679543819002,17974.608174506993,17748.697738306582,225.9104362004109,186.90168940452023,9861.436047181616,0,S
245,2022-01-20,17921.0,17943.699219,17648.449219,17757.0,17757.0,258100.0,17745.557519500002,50.49667107284319,18594.55771874867,16896.557320251333,17941.12999381361,17749.31272065424,191.8172731593695,187.88480615549008,9874.55157634535,0,S
246,2022-01-21,17613.699219,17707.599609,17485.849609,17617.150391,17617.150391,277600.0,17776.227539050004,41.78677660504136,18553.70028011479,16998.754797985217,17891.286977996133,17739.52291845763,151.7640595385019,180.66065683209246,9882.349132703815,0,S
247,2022-01-24,17575.150391,17599.400391,16997.849609,17149.099609,17149.099609,323800.0,17779.370019500002,20.903980344333874,18545.52601327769,17013.214025722315,17777.104305842884,17695.78785849781,81.31644734507427,160.79181493468883,9866.353057772169,1,L
248,2022-01-25,17001.550781,17309.150391,16836.800781,17277.949219,17277.949219,326500.0,17781.60498045,24.817056671552606,18541.28664851525,17021.923312384748,17700.311215559363,17664.836848164636,35.47436739472687,135.72832542669644,9855.909205662187,0,S
249,2022-01-27,17062.0,17182.5,16866.75,17110.150391,17110.150391,395600.0,17776.43251955,14.570902667952382,18553.60529061941,16999.25974848059,17609.51724255023,17623.748962448735,-14.231719898503798,105.73631636165639,9838.38650921282,0,S
250,2022-01-28,17208.300781,17373.5,17077.099609,17101.949219,17101.949219,355300.0,17771.33251955,11.934741906800483,18565.476692427525,16977.188346672476,17531.429854311733,17585.09712960068,-53.66727528894626,73.85559803153586,9823.17827647883,1,L
251,2022-01-31,17301.050781,17410.0,17264.150391,17339.849609,17339.849609,321700.0,17770.62246095,23.89257752807586,18566.361371298557,16974.88355060144,17501.95597041762,17566.93064659322,-64.9746761755996,46.08954319010878,9817.485080170967,1,L
252,2022-02-01,17529.449219,17622.400391,17244.550781,17576.849609,17576.849609,386400.0,17768.17998045,31.141199226305616,18566.088802800627,16970.271158099375,17513.478068661065,17567.665384549276,-54.18731588821174,26.034171374444675,9815.424441472578,1,L
253,2022-02-02,17706.199219,17794.599609,17674.800781,17780.0,17780.0,271200.0,17766.91748045,41.44642592867256,18564.659223400395,16969.175737499605,17554.481442713208,17583.393874582664,-28.91243186945576,15.044850725664588,9818.355608617207,0,S
254,2022-02-03,17767.75,17781.150391,17511.150391,17560.199219,17560.199219,226600.0,17748.6649414,40.50700800667987,18547.85685160492,16949.473031195077,17555.361100603484,17581.67575194691,-26.314651343425794,6.772950311846512,9807.236278776116,0,S
255,2022-02-04,17590.199219,17617.800781,17462.550781,17516.300781,17516.300781,261400.0,17737.184960900002,43.51040121676444,18543.11185853887,16931.258063261135,17549.351820664488,17576.833161506398,-27.481340841910423,-0.07790791890487458,9799.880176194834,0,S
256,2022-02-07,17456.300781,17536.75,17119.400391,17213.599609,17213.599609,265000.0,17707.2299804,39.99800557321205,18545.23569335846,16869.22426744154,17497.697634254568,17549.92697243185,-52.22933817728335,-10.508193970580571,9776.986086794885,1,L
257,2022-02-08,17279.849609,17306.449219,17043.650391,17266.75,17266.75,268500.0,17670.40244135,53.67095088394307,18518.30310863709,16822.501774062912,17462.167228984636,17528.95090039986,-66.7836714152254,-21.763289459509537,9753.739023686137,1,L
258,2022-02-09,17370.099609,17477.150391,17339.0,17463.800781,17463.800781,236400.0,17640.8049804,55.56224527106052,18473.2541422732,16808.3558185268,17462.418544679305,17524.1249656295,-61.706420950195024,-29.751915757646636,9737.109785544988,1,L
259,2022-02-10,17554.099609,17639.449219,17427.150391,17605.849609,17605.849609,273600.0,17610.4799804,65.06774003356887,18398.25254131888,16822.707419481118,17484.484862267105,17530.178642916202,-45.69378064909688,-32.94028873593668,9723.548762170663,0,S
260,2022-02-11,17451.0,17454.75,17303.0,17374.75,17374.75,253100.0,17566.32744135,57.30272692288807,18298.35233414331,16834.30254855669,17467.602575764475,17518.665410107595,-51.0628343431199,-36.56479785737333,9696.71255998869,0,S
261,2022-02-14,17076.150391,17099.5,16809.650391,16842.800781,16842.800781,305500.0,17495.6799804,38.50408405605976,18220.242018209716,16771.117942590285,17371.47922272379,17468.60136350703,-97.12214078324178,-48.67626644254702,9645.681749750367,1,L
262,2022-02-15,16933.25,17375.0,16839.25,17352.449219,17352.449219,298700.0,17447.8974609,45.39123906498193,18064.941212858506,16830.853708941493,17368.551529843207,17459.997500950954,-91.44597110774703,-57.23020737558703,9619.430921375566,0,S
263,2022-02-16,17408.449219,17490.599609,17257.699219,17322.199219,17322.199219,244500.0,17408.3548828,39.878819082098055,17941.592858767912,16875.116906832085,17361.4204050981,17449.79022080644,-88.36981570834178,-63.45812904213798,9596.366703083591,0,S
264,2022-02-17,17396.550781,17442.900391,17235.849609,17304.599609,17304.599609,232100.0,17376.6648437,43.79430790191223,17849.140909333477,16904.188778066524,17352.67874415993,17439.03536067263,-86.3566165127013,-68.03782653625065,9578.781662407768,0,S
265,2022-02-18,17236.050781,17380.800781,17219.199219,17276.300781,17276.300781,189600.0,17352.62988275,44.128575035555514,17791.34194078012,16913.91782471988,17340.92828828917,17426.980947363547,-86.0526590743757,-71.64079304387566,9564.944108547586,0,S
266,2022-02-21,17192.25,17351.050781,17070.699219,17206.650391,17206.650391,215200.0,17332.104882749998,49.80811174954268,17756.898995620944,16907.31076987905,17320.270150244683,17410.660165410693,-90.3900151660091,-75.39063746830236,9552.824821580332,0,S
267,2022-02-22,16847.949219,17148.550781,16843.800781,17092.199219,17092.199219,300100.0,17329.25986325,45.33796980911597,17759.93609935135,16898.58362714865,17285.18231466858,17387.070465676567,-101.8881510079882,-80.69014017623954,9547.910599589237,0,S
268,2022-02-23,17194.5,17220.699219,17027.849609,17063.25,17063.25,200200.0,17318.5249023,38.24637217098283,17764.99957866739,16872.05022593261,17251.038881642642,17363.08376451534,-112.04488287269851,-86.96108871553135,9538.436522064527,0,S
269,2022-02-24,16548.900391,16705.25,16203.25,16247.950195,16247.950195,458000.0,17275.4148925,21.4390557542052,17926.309674534594,16624.520110465408,17096.717545236083,17280.481277884574,-183.763732648491,-106.32161750212327,9497.482933703674,1,L
270,2022-02-25,16515.650391,16748.800781,16478.300781,16658.400391,16658.400391,329800.0,17253.2374511,35.98989880755467,17957.089089043053,16549.38581315695,17029.28413689207,17234.40121218942,-205.1170752973485,-126.08070906116832,9479.887349977329,1,L
271,2022-02-28,16481.599609,16815.900391,16356.299805,16793.900391,16793.900391,404200.0,17225.9399902,48.86809770338627,17957.45171987108,16494.428260528923,16993.071252908674,17201.771521730945,-208.70026882227103,-142.60462101338888,9462.852060274221,0,S
272,2022-03-02,16593.099609,16678.5,16478.650391,16605.949219,16605.949219,517700.0,17177.394970700003,29.69702347626567,17939.09505230582,16415.694889094186,16933.514016922723,17157.636536343467,-224.12251942074363,-158.90820069485983,9428.619531657276,0,S
273,2022-03-03,16723.199219,16768.949219,16442.949219,16498.050781,16498.050781,442100.0,17113.29750975,28.493542933350028,17877.2338993241,16349.361120175896,16866.519672934613,17108.77833224395,-242.2586593093365,-175.57829241775516,9387.168159241568,0,S
274,2022-03-04,16339.450195,16456.0,16133.799805,16245.349609,16245.349609,456100.0,17047.55502925,25.37945268868026,17873.358023545294,16221.75203495471,16770.955047713902,17044.820649040696,-273.8656013267937,-195.2357541995629,9341.860606945154,0,S
275,2022-03-07,15867.950195,15944.599609,15711.450195,15863.150391,15863.150391,585400.0,16964.89750975,21.793977188922284,17914.76860763258,16015.026411867419,16631.29279283484,16957.289518815458,-325.99672598061807,-221.38794855577396,9282.61762544176,1,L
276,2022-03-08,15747.75,16028.75,15671.450195,16013.450195,16013.450195,543600.0,16904.89003905,26.926942306655576,17936.709389323303,15873.070688776694,16536.240085475634,16887.375494829128,-351.13540935349374,-247.33744071531794,9241.4572560869,1,L
277,2022-03-09,16078.0,16418.050781,15990.0,16345.349609,16345.349609,462200.0,16858.820019500003,36.67837921325239,17904.79345104218,15812.846587957823,16506.872319863996,16847.225429212154,-340.3531093481579,-265.94057444188593,9215.822995750239,1,L
278,2022-03-10,16757.099609,16757.300781,16447.900391,16594.900391,16594.900391,486400.0,16815.375,42.25548393807176,17827.16751531474,15803.58248468526,16520.41510003877,16828.534685640883,-308.11958560211497,-274.37637667393176,9196.520957833753,1,L
279,2022-03-11,16528.800781,16694.400391,16470.900391,16630.449219,16630.449219,343700.0,16766.6049805,58.52270923269348,17709.66456869233,15823.545392307671,16537.343426032803,16813.86168811193,-276.51826207912745,-274.8047537549709,9176.615540995173,1,L
280,2022-03-14,16633.699219,16887.949219,16606.5,16871.300781,16871.300781,314700.0,16741.43251955,55.13161275485497,17642.065557477523,15840.799481622476,16588.72148064314,16818.116435733267,-229.39495509012704,-265.7227940220021,9171.925532334391,0,S
281,2022-03-15,16900.650391,16927.75,16555.0,16663.0,16663.0,381600.0,16732.442480499998,46.95183681976488,17632.404362433404,15832.480598566593,16600.14894515958,16806.626329382656,-206.4773842230752,-253.87371206221675,9172.00651924955,1,L
282,2022-03-16,16876.650391,16987.900391,16837.849609,16975.349609,16975.349609,260000.0,16713.5875,58.13084288047654,17573.778348949712,15853.396651050292,16657.872124211954,16819.12435009505,-161.2522258830977,-235.34941482639294,9173.635498658514,1,L
283,2022-03-17,17202.900391,17344.599609,17175.75,17287.050781,17287.050781,448300.0,16711.8300781,65.93680321402874,17566.913890359774,15856.746265840226,16754.668840640887,16853.785567199124,-99.11672655823713,-208.1028771727618,9188.765348790484,0,S
284,2022-03-21,17329.5,17353.349609,17096.400391,17117.599609,17117.599609,285500.0,16702.4800781,68.23148937226,17534.038449490385,15870.92170670962,16810.504343465367,16873.327348073264,-62.82300460789702,-179.04690265978886,9194.931135212926,1,L
285,2022-03-22,17120.400391,17334.400391,17006.300781,17315.5,17315.5,338300.0,16704.44003905,82.89053370463296,17541.85720736808,15867.022870731922,16888.195982932233,16906.080877845616,-17.884894913382595,-146.8145011105076,9210.739920874026,0,S
286,2022-03-23,17405.050781,17442.400391,17199.599609,17245.650391,17245.650391,292100.0,16706.39003905,78.96019256000775,17548.897330659613,15863.882747440386,16943.18896878881,16931.23417511631,11.954793672499363,-115.0606421539062,9221.854002502985,0,S
287,2022-03-24,17094.949219,17291.75,17091.150391,17222.75,17222.75,290300.0,16712.9175781,74.12555866832065,17569.909226845233,15855.925929354768,16986.19835820592,16952.82793992251,33.37041828340807,-85.37443006644335,9233.614420978938,0,S
288,2022-03-25,17289.0,17294.900391,17076.550781,17153.0,17153.0,237100.0,16717.4050781,67.02973305900662,17583.01733330275,15851.792822897252,17011.860149251163,16967.65549992825,44.20464932291361,-59.45861418857197,9241.541833481957,1,L
289,2022-03-28,17181.849609,17235.099609,17003.900391,17222.0,17222.0,253200.0,16766.107568350002,67.68933712513194,17630.111861042365,15902.103275657639,17044.189357058676,16986.495833266898,57.693523791778716,-36.02818659250184,9274.760709892304,1,L
290,2022-03-29,17297.199219,17343.650391,17235.699219,17325.300781,17325.300781,235100.0,16799.452587850003,64.79305455739905,17696.787782044863,15902.117393655142,17087.437268434267,17011.59249606194,75.84477237232568,-13.653594799536338,9299.785047798354,1,L
291,2022-03-30,17468.150391,17522.5,17387.199219,17498.25,17498.25,505000.0,16834.6700683,77.85740899992213,17784.8203299646,15884.519806635402,17150.63922713669,17047.641200057355,102.99802707933486,9.676729576237904,9329.303686447089,0,S
292,2022-03-31,17519.199219,17559.800781,17435.199219,17464.75,17464.75,281100.0,16877.61010735,70.05241719793403,17861.270486602218,15893.94972809778,17198.963961423353,17078.538148201253,120.42581322210026,31.826546305410375,9358.936898384633,1,L
293,2022-04-01,17436.900391,17703.699219,17422.699219,17670.449219,17670.449219,291800.0,16936.23002925,67.20354343249474,17963.42287672027,15909.037181779731,17271.500154896683,17122.383412704865,149.11674219181805,55.28458548269191,9399.940394253978,1,L
294,2022-04-04,17809.099609,18114.650391,17791.400391,18053.400391,18053.400391,345500.0,17026.63256835,85.23874946776465,18114.280530317777,15938.984606382222,17391.79249891258,17191.347633319318,200.44486559326106,84.31664150480574,9465.612098729378,0,S
295,2022-04-05,18080.599609,18095.449219,17921.550781,17957.400391,17957.400391,283500.0,17131.34506835,76.18077274926,18148.305423952046,16114.384712747958,17478.80909769526,17248.092282036403,230.71681565885592,113.5966763356158,9532.502755854524,0,S
296,2022-04-06,17842.75,17901.0,17779.849609,17807.650391,17807.650391,328800.0,17221.05507815,71.5193622084996,18134.02962181203,16308.080534487966,17529.40006589599,17289.54103084852,239.85903504746966,138.84914807798657,9587.220665963836,0,S
297,2022-04-07,17723.300781,17787.5,17623.699219,17639.550781,17639.550781,308800.0,17285.76513675,64.36253551732433,18117.22076691791,16454.30950658209,17546.346329758144,17315.46767900789,230.87865075025547,157.25504861244036,9623.61997900839,1,L
298,2022-04-08,17698.150391,17842.75,17600.550781,17784.349609,17784.349609,274400.0,17345.23759765,70.68576040957083,18137.876841986177,16552.598353313824,17582.962218872275,17350.19967382212,232.76254505015459,172.3565478999832,9659.957119019013,0,S
299,2022-04-11,17740.900391,17779.050781,17650.949219,17674.949219,17674.949219,251700.0,17397.462597650003,64.4578328332008,18126.92583649055,16667.999358809455,17597.11406504577,17374.255195687147,222.85886935862436,182.45701219171144,9688.03527033057,0,S
300,2022-04-12,17584.849609,17595.300781,17442.349609,17530.300781,17530.300781,266000.0,17430.41259765,56.37518342833255,18118.145655647768,16742.679539652232,17586.835098269497,17385.814127932543,201.02097033695463,186.16980382076008,9702.16843642768,0,S
301,2022-04-13,17599.900391,17663.650391,17457.400391,17475.650391,17475.650391,245100.0,17471.0451172,49.24136829029354,18056.256538386653,16885.833696013346,17569.729758689577,17392.46866593754,177.26109275203635,184.38806160701535,9719.3164316242,0,S
302,2022-04-18,17183.449219,17237.75,17067.849609,17173.650391,17173.650391,376100.0,17480.9601563,41.72070726993245,18036.791891891287,16925.128420708712,17508.794471352718,17376.259904831055,132.53456652166278,174.01736258994484,9714.501027628201,0,S
303,2022-04-19,17258.949219,17275.650391,16824.699219,16958.650391,16958.650391,401400.0,17464.5401368,29.86195609020119,18062.31172954133,16866.76854405867,17424.15692052922,17345.325866769494,78.83105375972809,154.9801008239015,9691.767293534813,1,L
304,2022-04-20,17045.25,17186.900391,16978.949219,17136.550781,17136.550781,286100.0,17465.4876954,20.656080756589503,18060.999504733143,16869.975886066855,17379.90982214011,17329.86104560138,50.048776538729726,133.99383596686715,9682.82351571106,1,L
305,2022-04-21,17234.599609,17414.699219,17215.5,17392.599609,17392.599609,285200.0,17469.342675850003,33.603268677824985,18061.75649696789,16876.928854732116,17381.86209704163,17334.508346593873,47.35375044775719,116.66581886304517,9682.98310104384,0,S
